Date,sma_5,sma_10,sma_20,sma_50,ema_12,ema_26,macd,macd_signal,macd_histogram,rsi,bb_middle,bb_upper,bb_lower,bb_width,bb_position,volume_sma,volume_ratio,price_change,price_change_5d,price_change_10d,volatility_10d,volatility_20d,hl_spread,hl_spread_avg,support,resistance,support_distance,resistance_distance,day_of_week,month,quarter,target
2020-08-05 00:00:00-04:00,-1.413189579862267,-1.4542930748848228,-1.487588617196028,-1.622955229329946,-1.4524782972022634,-1.5294755465214047,0.6615921911743553,0.6372158303917178,0.18711906182390178,0.7740245427912912,-1.487588617196028,-1.6328508613023256,-1.3290279268125245,-0.7595768765085449,1.2156038996899654,-0.11235627823670058,0.2236844088947344,0.4453381283840673,0.67507335109104,0.2455049868340095,-0.35963203895496937,-0.4740563708374413,-1.029010814875974,-0.41606445117411917,-1.3551581682147613,-1.6124384953955377,0.5173109294201884,-0.643698585300771,-0.017315787861495804,0.4689082468240702,0.4848662629819944,0.4555839799755609
2020-08-06 00:00:00-04:00,-1.3784241055017254,-1.4350707053687035,-1.4707639317568273,-1.6119465579914123,-1.4304219088463472,-1.5127891016455217,0.7299097084962974,0.6668741364625581,0.3143692073665823,0.850341746829073,-1.4707639317568273,-1.6094010334177533,-1.318640510635781,-0.7144241697940107,1.3510092114917058,-0.15156320607488116,-0.06590293055431075,0.44517803929149297,1.073748512802787,0.7643877952392721,-0.5498521480992391,-0.4991412959552629,-0.36104251287793054,-0.5225183750807344,-1.3355699000397085,-1.5766953142694577,0.5923816148292737,-0.6512903449735274,0.6999574247089286,0.4689082468240702,0.4848662629819944,-0.017444641219491522
2020-08-07 00:00:00-04:00,-1.3513520348252546,-1.412096985186867,-1.4565742027572284,-1.600638253754948,-1.4112036270512274,-1.497067387866697,0.7752668702903194,0.7001971545044511,0.3581436240222938,0.6874570191726909,-1.4565742027572284,-1.5845673888049134,-1.3145929348249996,-0.6392370598020249,1.1552670006865549,-0.1803171748265827,-0.25638862811498886,-0.007894367309185947,0.7984271580536543,0.9556401292257238,-0.6490726632817572,-0.5233159389358006,-0.6737899600727593,-0.5407692856778468,-1.3355699000397085,-1.5740313198696891,0.6107951525418401,-0.6553261769271347,1.417230637279353,0.4689082468240702,0.4848662629819944,0.15473208861852256
2020-08-10 00:00:00-04:00,-1.329109459620582,-1.3915942435134563,-1.4390547005420176,-1.5895195103850235,-1.3925354822924163,-1.4813341767845105,0.8137946255736246,0.7350070207277946,0.3759037951660886,0.7135493237905617,-1.4390547005420176,-1.5690026095058571,-1.2955242039537485,-0.6571905353101488,1.1591467925228591,-0.2202044892152913,0.060275208762428215,0.15701854039450788,0.6259004300066856,0.8260999050672126,-0.6617737745028281,-0.5943389634341343,-0.5377678535593777,-0.5421554013369695,-1.3355699000397085,-1.5550659194799374,0.6903425502064248,-0.6450773642906387,-1.4518622130023446,0.4689082468240702,0.4848662629819944,-0.7196539975261315
2020-08-11 00:00:00-04:00,-1.319930095384844,-1.3720754938506121,-1.427431659139171,-1.5797441867136621,-1.3837521054594535,-1.47019359166031,0.7871254291920209,0.7572124186537578,0.22534537438663696,0.2094685280077288,-1.427431659139171,-1.5590912162858857,-1.2824866982125374,-0.6721456151643138,0.6337118630584204,-0.19428037309619398,0.7466255456697573,-0.6804787918955845,0.17615972423596324,0.784071305579594,-0.6238476873167356,-0.5959361112330147,0.39398633262114613,-0.43689547677888546,-1.2193990101707997,-1.5238039344306873,-0.20583407335207168,-0.34958267158710604,-0.7345890004319202,0.4689082468240702,0.4848662629819944,1.073442633433245
2020-08-12 00:00:00-04:00,-1.30217244628423,-1.3514287795668642,-1.4143046192851745,-1.5692102847236282,-1.3641013672563203,-1.4539068961867612,0.8309721837879654,0.7842535480519375,0.2831074375370291,1.0852648039053145,-1.4143046192851745,-1.5308798262825731,-1.283624206969742,-0.5641536219677437,1.1375153067894699,-0.257777100788224,-0.6264048896335221,1.0369703633033271,0.4658061260328665,0.8272472871402162,-0.5903279300528261,-0.5517896198304791,-0.3871852950200035,-0.4627893292863251,-1.2193990101707997,-1.5116662849261633,0.206949434387119,-0.6142942248979222,-0.017315787861495804,0.4689082468240702,0.4848662629819944,-0.23623432685827483
2020-08-13 00:00:00-04:00,-1.2939758344519612,-1.329884489916893,-1.4008301918822577,-1.5603985721407998,-1.3492859670840627,-1.4397122482176792,0.8410746494966435,0.8080238655354823,0.2440380960213428,1.2914969838926376,-1.4008301918822577,-1.5117297628770194,-1.275649848654712,-0.5252787241791673,0.8820246992864429,-0.2948602506079708,-1.031682770493682,-0.2174537152432285,0.1389606702290408,0.8749729940988643,-0.6155402112403547,-0.55835561954275,-0.6767842169778909,-0.5616159121230819,-1.2170078563436009,-1.5116662849261633,0.1329618953399553,-0.5688050530481986,0.6999574247089286,0.4689082468240702,0.4848662629819944,-0.08315101565112183
2020-08-14 00:00:00-04:00,-1.2866910657969692,-1.3126554918954134,-1.388187118941046,-1.5512372821197447,-1.3369016973269114,-1.4266432724143925,0.835095721373773,0.8257751368107628,0.17214152170069114,1.1547095842468933,-1.388187118941046,-1.4955293554028695,-1.2665194262281008,-0.5017776627218804,0.748086757251718,-0.35128998371038406,-1.3032943795043306,-0.0708287096699836,0.10800123116882274,0.6573234780154595,-0.6203949256816351,-0.5554721445741084,-0.9165958277529661,-0.7080972972570443,-1.2170078563436009,-1.5116662849261633,0.1278791757490876,-0.5649850841677997,1.417230637279353,0.4689082468240702,0.4848662629819944,0.15208919735414336
2020-08-17 00:00:00-04:00,-1.2794231999226386,-1.2978568276161435,-1.377077927699044,-1.54462356719401,-1.3240292841624872,-1.4133727000032794,0.8326384656578848,0.8394562636542546,0.12352427712229565,1.5910173001549737,-1.377077927699044,-1.4766513055586976,-1.262824576508057,-0.4470545099755766,0.744098790374851,-0.3873233942807448,-0.9312070162184601,0.15448714789121082,0.10675957623062038,0.5341408521172613,-0.6418620514926672,-0.5741331269209718,-1.2079184781988928,-0.749198000589742,-1.2170078563436009,-1.5116662849261633,0.20779503113576062,-0.6250466467171193,-1.4518622130023446,0.4689082468240702,0.4848662629819944,0.11890970595543876
2020-08-18 00:00:00-04:00,-1.2604801299557882,-1.2837542101267672,-1.3657698482286742,-1.5390884551443593,-1.31109730562884,-1.4000882115746032,0.830738970427164,0.849999282286812,0.08604006078518002,1.4291515338438716,-1.3657698482286742,-1.4576818505071345,-1.258833749977266,-0.3931610864004296,0.7215376611245132,-0.4489094854553738,-0.6008409694031283,0.12270743870612534,0.5049655557986932,0.49812247949553334,-0.643045779953829,-0.5741396967864372,-0.6460215765183349,-0.7335921105456846,-1.2170078563436009,-1.4990165110333893,0.27556807938026256,-0.6291813582677305,-0.7345890004319202,0.4689082468240702,0.4848662629819944,-0.42865836491419274
2020-08-19 00:00:00-04:00,-1.262337621871665,-1.2757807241482075,-1.3573340198601465,-1.5331918139975351,-1.3040644850587568,-1.3896984278355748,0.7917742159187295,0.8501897879502224,-0.03761910253371191,1.3703003702854808,-1.3573340198601465,-1.444848783559718,-1.2546279433219736,-0.36262977526293216,0.44252915846442864,-0.4897104617833628,-0.5520783978299141,-0.4017597341677479,-0.20010661482678027,0.2011290822058177,-0.6193237150635618,-0.5634973056120853,-0.4724892332115371,-0.6685282204130952,-1.2170078563436009,-1.4911128251424022,0.14540343571160827,-0.5017768748960418,-0.017315787861495804,0.4689082468240702,0.4848662629819944,0.18872472329650636
2020-08-20 00:00:00-04:00,-1.2582578677879648,-1.2696244685614633,-1.344543281161787,-1.5263210182009819,-1.295322181673144,-1.378714061621113,0.7664775134037753,0.8449900807506927,-0.10200435998071415,1.2800918105778107,-1.344543281161787,-1.4349983752888866,-1.2392956629286584,-0.38684203070515105,0.49665738465174714,-0.5498149765306176,-0.8385673891335587,0.18957708782730567,-0.001105971871107973,0.11247962810100667,-0.645980113330683,-0.6649946097854743,-0.2635446618216288,-0.6571295798602559,-1.2170078563436009,-1.4911128251424022,0.238457694270598,-0.5719532288784073,0.6999574247089286,0.4689082468240702,0.4848662629819944,0.21178358755784468
2020-08-21 00:00:00-04:00,-1.2500478161837552,-1.2618542477616557,-1.329048441939405,-1.5124275151842088,-1.2848741492838098,-1.3670524623507476,0.7538127366855206,0.8381507839338174,-0.12158900390934814,1.1953541449458605,-1.329048441939405,-1.4303324813419944,-1.213948384598981,-0.4695016375256391,0.5799742416984796,-0.5626173520323893,-0.7265329226395502,0.21166314067114445,0.13746663752743388,0.18882042214782968,-0.6407095189953136,-0.7066205240644486,-0.7924452154545583,-0.6710017687459524,-1.2103258209579288,-1.4903719891896776,0.30205512078315244,-0.6454082842427773,1.417230637279353,0.4689082468240702,0.4848662629819944,0.7507661784389716
2020-08-24 00:00:00-04:00,-1.2334012981670521,-1.249861850301329,-1.312671004945012,-1.498713012300855,-1.267098650563131,-1.3518881706825085,0.7883005433433355,0.8399760522250698,-0.018092116246768784,1.3469847466018816,-1.312671004945012,-1.4135597678251786,-1.1981943782206472,-0.4699744681806006,0.9223875601407979,-0.5783703834930833,-0.3854794844123972,0.7279070392949728,0.41895525390794464,0.38745838925220766,-0.5654341869442708,-0.6890578530273491,-0.8561881414562017,-0.7082288293133866,-1.2103258209579288,-1.4336872708418105,0.5943713455516518,-0.6584215096465401,-1.4518622130023446,0.4689082468240702,0.4848662629819944,0.22445643299904613
2020-08-25 00:00:00-04:00,-1.2152181112566975,-1.2312440665141995,-1.2934503248552618,-1.485453582569432,-1.2488264099328477,-1.3362679456293596,0.823366694509146,0.8488553349709453,0.06616699341073334,1.2898935839390886,-1.2934503248552618,-1.4049263578422893,-1.1694045354503535,-0.551628028013216,1.013009788747697,-0.6079137394977954,-0.518103446642896,0.2238013418819226,0.4689649275101379,0.7078114990445173,-0.6949486176523559,-0.7423794375699384,-0.878235248348554,-0.8569664306853889,-1.2103258209579288,-1.4123051085155829,0.6986658474583761,-0.659855131572759,-0.7345890004319202,0.4689082468240702,0.4848662629819944,0.7631666781916844
2020-08-26 00:00:00-04:00,-1.180135194430063,-1.2145824413126627,-1.2746470516404291,-1.4730044272332035,-1.2241712477033833,-1.31731160022583,0.896092564665793,0.8713456275992902,0.22874839746281514,1.375858225976478,-1.2746470516404291,-1.3770525320590814,-1.1593487110578093,-0.48893732514334187,1.2947437574290657,-0.6563510134474757,-0.26115357948832757,0.7397843845850199,1.038208137886142,0.6036093043020376,-0.7881194905488557,-0.7640263249149433,-0.2696504841627,-0.8432252348857527,-1.2103258209579288,-1.3472756484537112,0.9913557515021529,-0.648761372861929,-0.017315787861495804,0.4689082468240702,0.4848662629819944,0.0674535403443819
2020-08-27 00:00:00-04:00,-1.146686817719744,-1.1957631289492037,-1.2543039367480426,-1.459954950027802,-1.2017851166141755,-1.2990146142932277,0.9491205560525336,0.9005571791037195,0.30903279329437355,1.3972978367805675,-1.2543039367480426,-1.3585694814904399,-1.1375885619322657,-0.5067777818311271,1.2279580568422017,-0.6778061007647886,0.004674779540088749,0.07342211485205281,0.9798799028230294,0.7068501748938821,-0.8249205882055791,-0.7946560781981179,-0.40041347679016226,-0.810914258873543,-1.183907569752377,-1.3114446007378895,0.8950277966420758,-0.5567816040131196,0.6999574247089286,0.4689082468240702,0.4848662629819944,0.4804710293400355
2020-08-28 00:00:00-04:00,-1.109249879488711,-1.17287243490222,-1.2340837516187688,-1.4461454949919406,-1.1766996689055937,-1.2790706830774876,1.015245217477156,0.9379166459448087,0.4063583794904346,1.473945132507051,-1.2340837516187688,-1.3306714549731113,-1.1248397366525367,-0.45459931067536075,1.332980427798003,-0.7568850690078904,-0.03865144819462482,0.46901514944408085,1.1088837577190462,0.8988110975526465,-0.8319005628288547,-0.7991223975461988,-0.6745837923015667,-0.7826202178081805,-1.0786448197506897,-1.2975952756077096,0.5166329326839626,-0.6559503738643572,1.417230637279353,0.4689082468240702,0.4848662629819944,-0.24829854690075723
2020-08-31 00:00:00-04:00,-1.0859366574211269,-1.15283373820463,-1.2165258429696846,-1.4319878706156022,-1.157489866626904,-1.2615894874508604,1.039413992542617,0.9729176915968053,0.37818740381854815,1.8923775552916202,-1.2165258429696846,-1.3086815187480816,-1.1116863049708152,-0.4256917400693771,1.0573785184094007,-0.7631793388722647,0.6493951535980884,-0.22900896785056368,0.6307791929033354,0.7618981652451358,-0.7806228627559053,-0.7895728828334289,-0.7844377300992696,-0.733110359115523,-1.0756310862397203,-1.2878214096546698,0.4360537347115424,-0.5722428333589563,-1.4518622130023446,0.4689082468240702,0.4848662629819944,0.5451590879111231
2020-09-01 00:00:00-04:00,-1.057895356565717,-1.1296534450299038,-1.1977353857922004,-1.4176115102742317,-1.1343379419675947,-1.2420323649852798,1.0866555600700656,1.010913591608199,0.4139604750958928,1.8111174541846304,-1.1977353857922004,-1.2795605222878856,-1.1028175341445678,-0.3537520263954692,1.191894345604339,-0.7849024151778469,0.3222127939280049,0.5309741368328088,0.7833665105571065,0.9070003501956848,-0.7627419509847739,-0.7774897157926586,-0.4003780008234189,-0.7043917484679538,-1.024858653403199,-1.2644277915730793,0.38064050713449515,-0.6549862487606977,-0.7345890004319202,0.7665005755391696,0.4848662629819944,1.1852259158257767
2020-09-02 00:00:00-04:00,-1.023410138553811,-1.0947669630131018,-1.1761341111358026,-1.4018016892519898,-1.1005573525243704,-1.2169889474549225,1.1974329788912126,1.064747877140722,0.6031475360251503,2.1496547469925935,-1.1761341111358026,-1.2285970987794805,-1.1089211249734228,-0.14272846945090373,1.4851216621158865,-0.80152467517044,0.6181129144909447,1.1440377129350625,0.9836474603174061,1.4629755803717772,-0.7347233352795816,-0.6984038452892967,0.2093178691737329,-0.6246805137867406,-1.023597899554176,-1.158433118355573,0.8176222996141568,-0.6187242675952089,-0.017315787861495804,0.7665005755391696,0.4848662629819944,-2.9365033899693773
2020-09-03 00:00:00-04:00,-1.0333696691828378,-1.0829879609123234,-1.1670948037013358,-1.3875681048708373,-1.104911132666806,-1.2098972744071266,1.05949045035374,1.0786303228738194,0.12592900006474697,0.2829441549269627,-1.1670948037013358,-1.2251953303479202,-1.0947677915603855,-0.18596135130737582,-0.0020889223879301806,-0.7575842009021575,1.4428987137149922,-2.8038033526125274,-0.46131487016396044,0.3732485148440429,0.3594489704237486,-0.12437213624923542,3.0929797274935846,-0.2322635055539109,-1.0100039101456009,-1.158433118355573,-0.3086570774434893,0.18838536589536406,0.6999574247089286,0.7665005755391696,0.4848662629819944,-0.7330330391783709
2020-09-04 00:00:00-04:00,-1.060742361997328,-1.077941022144282,-1.1606349999009706,-1.3754984147061637,-1.115953525504654,-1.206927015168384,0.8895806956033667,1.0537878790335145,-0.3366338055588727,-0.04019471020431018,-1.1606349999009706,-1.226548053966067,-1.0811264869383872,-0.24462396714414672,-0.37578632540049817,-0.7347641748518465,0.7449865674639637,-0.6932933961875553,-1.0207640190338652,0.056465178613066824,0.40268685715140395,-0.09604045407820139,2.8641308386354707,0.19523305609465696,-1.0100039101456009,-1.158433118355573,-0.5547093227284712,0.37679563294894536,1.417230637279353,0.7665005755391696,0.4848662629819944,-2.334918211418403
2020-09-08 00:00:00-04:00,-1.11763901811535,-1.094782178958135,-1.163078757734612,-1.3641465023692763,-1.150205630373711,-1.2163497154880578,0.5858727118402289,0.9696573647709605,-1.0448206202053796,-0.7628903963149365,-1.163078757734612,-1.222530006458525,-1.0895552625965335,-0.1967008376209517,-1.477040852911866,-0.7093253548539932,1.0754171528410685,-2.2275979552883727,-1.9770117416980177,-0.9595017279950655,0.6670896149789455,0.12999662289018793,0.2611163974010206,0.32585904106262653,-1.0100039101456009,-1.158433118355573,-1.4184079254518316,1.0381579554282105,-0.7345890004319202,0.7665005755391696,0.4848662629819944,1.5753501805621482
2020-09-09 00:00:00-04:00,-1.1607632060973392,-1.1023458267650519,-1.157507511684602,-1.3519881879060052,-1.1616118519263243,-1.216484789538898,0.4487511392777215,0.8733416631917967,-1.1903707946361353,-0.2521040311992313,-1.157507511684602,-1.228336066740308,-1.0734659409205265,-0.2813404335092338,-0.74522197229052,-0.7751437280817025,0.07104181551327918,1.5177033466357817,-1.5214322194506553,-0.5286128392822549,0.8479266917333576,0.21367063216267912,0.4717113327615369,0.4836836051622296,-1.0053687504190307,-1.158433118355573,-0.829882893042667,0.5676333970341026,-0.017315787861495804,0.7665005755391696,0.4848662629819944,-1.5045973370315406
2020-09-10 00:00:00-04:00,-1.2423746958364787,-1.1259783394800573,-1.1610208147228496,-1.343586532276935,-1.1869149313368852,-1.2242589080894783,0.2341389283067319,0.7508828466619741,-1.5026462519075026,-0.6371712800098306,-1.1610208147228496,-1.2237912882395718,-1.0844355026731436,-0.2214827704694726,-1.4200094631890534,-0.7448470869674773,0.430809924885734,-1.4323068038590476,-2.7165465915078197,-1.2590761021027324,0.8719218036033586,0.24619702572371865,1.8316828395376197,0.7293540787066382,-1.0054015388159925,-1.158433118355573,-1.3761451054035814,0.9857116646880894,0.6999574247089286,0.7665005755391696,0.4848662629819944,-0.025604333454880203
2020-09-11 00:00:00-04:00,-1.2809058623707612,-1.150295073549415,-1.1637914961238245,-1.3356698461190861,-1.2078591023742862,-1.2312293657547195,0.06291566850486935,0.6166894901585922,-1.6428135136522615,-0.694594896768058,-1.1637914961238245,-1.220338352779401,-1.0929640956513444,-0.17524023692486868,-1.3523693686685991,-0.7260073222377551,-0.29328378027076796,-0.015709817014680962,-1.3996936704748115,-1.2884744369920946,0.8675717514507256,0.24581940499036933,0.524799046765088,0.8375222575611853,-1.0361598541754597,-1.158433118355573,-1.1843911709563142,0.9730446340221114,1.417230637279353,0.7665005755391696,0.4848662629819944,0.9710176342900845
2020-09-14 00:00:00-04:00,-1.2955698903472759,-1.1713753182235653,-1.1628790359428394,-1.3267536767239412,-1.2144334929780845,-1.2322356015086642,-0.0049938227732568485,0.49496695663056933,-1.4938514655363249,-0.6453131984551606,-1.1628790359428394,-1.2208318468035249,-1.0907553484601926,-0.18574574117016443,-0.8670186167155398,-0.6816072399118711,-0.1543044612993318,0.9388664880227438,-0.622067889246994,-1.134457950043498,0.9275143717617925,0.2860662258020179,-0.15175449544542954,0.8986471250407319,-1.0361598541754597,-1.158433118355573,-0.7958343331846212,0.6740786189953792,-1.4518622130023446,0.7665005755391696,0.4848662629819944,0.3569454212722372
2020-09-15 00:00:00-04:00,-1.2721452748324997,-1.1881606143261698,-1.1612393333693984,-1.3189646466474272,-1.2153719304183368,-1.2309072799017124,-0.03232687931947414,0.3918059795410819,-1.27213654994759,-0.6150104580075941,-1.1612393333693984,-1.221074990366598,-1.0873861695680274,-0.19990070424589654,-0.6744518169215132,-0.6401689218967548,0.10781762223643618,0.35070086143610396,0.6575044097386562,-0.9415853813038657,0.9522212657235936,0.2905014352132076,-0.4685382194764847,0.935579477224861,-1.0361598541754597,-1.158433118355573,-0.6374985209573059,0.5522508135986421,-0.7345890004319202,0.7665005755391696,0.4848662629819944,-0.44617254885485963
2020-09-16 00:00:00-04:00,-1.2766944315030737,-1.212067468876208,-1.1616055177730962,-1.3105183268446206,-1.220279877848491,-1.2316878294048947,-0.08267106224101126,0.29862570320115134,-1.1529186259802688,-0.8993359069389796,-1.1616055177730962,-1.2209686088098788,-1.088187132606562,-0.1963573649983671,-0.856020897743449,-0.5673154905909841,0.9420253805502966,-0.41853502663863573,-0.28936339035221087,-1.2567692430950859,0.9100297070793688,0.2950386189775043,0.021154953718929746,0.9848616160407214,-1.0361598541754597,-1.158433118355573,-0.7782702703148227,0.6605643596299372,-0.017315787861495804,0.7665005755391696,0.4848662629819944,-0.7558359338214811
2020-09-17 00:00:00-04:00,-1.270676134608907,-1.2499753496739237,-1.1631282922399377,-1.3039394279943373,-1.23189065938567,-1.2360552754744811,-0.17156099210303177,0.20527472911327047,-1.1549575841303203,-1.0596109300771972,-1.1631282922399377,-1.2195178156262947,-1.0924578684450486,-0.17422226392462972,-1.1700278169608518,-0.5186914574759037,0.4255122668206633,-0.7151342783043941,0.06598018166834019,-1.8617633880857152,0.7544949896244365,0.3072317826555366,0.09856470299657355,0.9719132739217419,-1.0361598541754597,-1.158433118355573,-1.036829245353221,0.8595065449223916,0.6999574247089286,0.7665005755391696,0.4848662629819944,-0.9819734574967397
2020-09-18 00:00:00-04:00,-1.277937239370972,-1.2729388983272865,-1.1687652647644107,-1.298051587458448,-1.2515455797539534,-1.2449033789517088,-0.3046010761664943,0.10244619445509713,-1.2681655766167166,-1.3562328979150373,-1.1687652647644107,-1.2125380258160021,-1.1097671935908477,-0.08047342226759782,-1.5061342110502174,-0.2656043232072573,3.6797637454188217,-0.9317314723926207,-0.3838309660045947,-1.2357054140086388,0.3798414204282906,0.33095557430815753,0.9334717307309405,0.719441499832426,-1.0657553810182894,-1.158433118355573,-1.2147531140569907,1.1269516829404636,1.417230637279353,0.7665005755391696,0.4848662629819944,-1.0136887014490634
2020-09-21 00:00:00-04:00,-1.312547373054601,-1.297648518020831,-1.178675187496945,-1.2946747458202397,-1.2782348682204199,-1.2580115601170043,-0.4721522857431472,-0.015266028055764179,-1.4459489218246024,-1.4594077006842463,-1.178675187496945,-1.1992946545200085,-1.1411040703420683,0.09147758511452624,-1.737210899144187,-0.1731925556617681,0.6676179839654751,-0.9621087080598909,-1.29525039815038,-1.325326192683538,0.3988073280463059,0.35068821619982327,0.49101848326225195,0.44199687477313604,-1.1694290933428382,-1.158433118355573,-0.9753418241205997,1.4069282966384853,-1.4518622130023446,0.7665005755391696,0.4848662629819944,0.789478138067804
2020-09-22 00:00:00-04:00,-1.3414667939785518,-1.3004040098927625,-1.1885518302105456,-1.2890355375686715,-1.2917811572555513,-1.265732358257749,-0.5443990411753399,-0.12472130451995989,-1.3473209806915767,-1.4066300930039453,-1.1885518302105456,-1.1981825436415512,-1.1610695837404128,0.1741526593132498,-1.2920141934100053,-0.1571479299651334,-0.44984573339084793,0.7649858119682924,-1.099939902297168,-0.311014707467387,0.1530903601600138,0.35332308842085025,0.22313522338295652,0.43755643074574213,-1.1694290933428382,-1.158433118355573,-0.6560714306813064,1.1550828755905176,-0.7345890004319202,0.7665005755391696,0.4848662629819944,-2.005543397568415
2020-09-23 00:00:00-04:00,-1.3916427396001627,-1.3278471244942234,-1.2061951165913591,-1.2876499178674345,-1.3238391027067593,-1.2829464659650534,-0.7280477113194892,-0.2511407164476531,-1.5499549502501122,-1.985155660471536,-1.2061951165913591,-1.1864631269920827,-1.2058072249056548,0.39326418897802995,-1.8037595081558344,-0.10500810349099822,0.018571216210558072,-1.9121188639647857,-1.8147829389554693,-1.4625540132302723,0.1124951839134271,0.4496019601467539,1.740123228136844,0.5858486352578199,-1.1694290933428382,-1.158433118355573,-1.3936279830856682,1.7368788839394191,-0.017315787861495804,0.7665005755391696,0.4848662629819944,0.17475152376750822
2020-09-24 00:00:00-04:00,-1.4289343963700907,-1.3435298434494296,-1.2260098564805737,-1.2869454997963443,-1.3484327809517649,-1.2976479172388395,-0.8510154378685603,-0.3782929575085294,-1.55870848069583,-1.5595971594966849,-1.2260098564805737,-1.191058626379995,-1.2394993504293315,0.5090316795916802,-1.5567610891169457,-0.04798129647689714,0.24721578556311355,0.17619339209549761,-1.3947715007110826,-0.9258844731830375,0.02784949807930765,0.4182331413924465,0.9659258364997374,0.4846315030152449,-1.2016125043946362,-1.158433118355573,-1.1123735246353732,1.6638262492868854,0.6999574247089286,0.7665005755391696,0.4848662629819944,1.2350876894478893
2020-09-25 00:00:00-04:00,-1.4360300187868453,-1.3507293422674798,-1.2418939281347934,-1.2840304197743777,-1.355659925093823,-1.3046223449342018,-0.8553432297506636,-0.48093039640574714,-1.265882967361941,-1.0819861491228782,-1.2418939281347934,-1.2092548229022526,-1.2529809734342705,0.49533615471738424,-1.0484213280424135,-0.058573109961443166,-0.7468495765642953,1.1917959092896038,-0.3797833107022645,-0.5220168099232878,0.20670508791338885,0.49274302393655794,1.2484718836235957,0.5692373323318369,-1.2016125043946362,-1.158433118355573,-0.6278536842431724,1.279289476387565,1.417230637279353,0.7665005755391696,0.4848662629819944,1.2460154374143448
2020-09-28 00:00:00-04:00,-1.4122068274587987,-1.3561386934219655,-1.2552445922111937,-1.2795686388202132,-1.347859672332467,-1.3042795607703201,-0.7645722307304361,-0.5438356101338859,-0.791287694132253,-0.27713797169270377,-1.2552445922111937,-1.239273105708551,-1.250587838145383,0.37577146126696476,-0.5447686030913771,-0.05285230876108532,-0.5659364966974799,1.2022626355045647,0.6835593094024006,-0.43363878096089564,0.26132914540660074,0.5479953936006068,-0.5359278478336468,0.5243229685134594,-1.2016125043946362,-1.158433118355573,-0.14702063352523334,0.897678705863197,-1.4518622130023446,0.7665005755391696,0.4848662629819944,-0.4619860803356201
2020-09-29 00:00:00-04:00,-1.4054861169623876,-1.3672707284251164,-1.2693148298967252,-1.276627534747767,-1.3454833701064823,-1.306026414281934,-0.7147340235030815,-0.5836153374934034,-0.5150573426988655,-0.7979782061755588,-1.2693148298967252,-1.2704812610656209,-1.248464705965201,0.25290371805718087,-0.6295896307225728,-0.10052727206537813,-0.8932901734076848,-0.433681414074433,0.09140209530923014,-0.6996762442414551,0.24496507400075326,0.5494033882576458,-0.4431633502372417,0.5272895878840381,-1.2016125043946362,-1.158433118355573,-0.2913529598577738,1.0122273421956962,-0.7345890004319202,0.7665005755391696,0.4848662629819944,0.604645372562374
2020-09-30 00:00:00-04:00,-1.362905621349596,-1.3710796350568266,-1.2832834770423056,-1.272910268306704,-1.3362635086212762,-1.3041207272958608,-0.6254250128912224,-0.596543699986694,-0.19432194992769783,-0.22837241853405799,-1.2832834770423056,-1.316036805481229,-1.2327736314809106,0.02398168924149345,-0.28958354865662816,-0.05629173220120338,0.42688632038822966,0.5879508036539123,1.3503901223607149,-0.3583747713603184,0.28529444804379406,0.5525126622422443,0.3268008853346319,0.5630231766060435,-1.2016125043946362,-1.158433118355573,-0.04584938144652514,0.8173846424600582,-0.017315787861495804,0.7665005755391696,0.4848662629819944,0.3629492875172704
2020-10-01 00:00:00-04:00,-1.3175794545365782,-1.3670505520465859,-1.3003582731810939,-1.2692253537700309,-1.3238008820425866,-1.3000782488291704,-0.5222792733200141,-0.5850634854996497,0.0972347200507322,-0.12786073126526787,-1.3003582731810939,-1.405433234590526,-1.182171385248784,-0.5032310218469055,0.12841223349519568,-0.07151711694924312,-0.39273746159698353,0.35645143551696046,1.4416412985820835,0.011109659080632625,0.26202518038260014,0.4975073157211059,-0.27274643240541974,0.5196125565784285,-1.2016125043946362,-1.1994689693578626,0.11075715902103203,0.5408696264364662,0.6999574247089286,1.064092904254269,1.3978050133869038,-0.8509602726160577
2020-10-02 00:00:00-04:00,-1.3007066866167694,-1.3621475858888819,-1.3094607438825534,-1.265259798483122,-1.3217347964532242,-1.3004790461843794,-0.49234524759966397,-0.5695460675077594,0.14545849036091588,-0.6293136919256672,-1.3094607438825534,-1.4360531779894468,-1.171075637631303,-0.6592612848897329,-0.24666578435563086,-0.13654610292394184,-0.4663049696845241,-0.8062454947780993,0.4408185636030468,0.05509833975441574,0.24332028542872247,0.25988151654127767,0.07029302494341041,0.4186968574779869,-1.2016125043946362,-1.350663250063118,-0.17536678279701062,0.2001902350396299,1.417230637279353,1.064092904254269,1.3978050133869038,1.3980233933568624
2020-10-05 00:00:00-04:00,-1.2814563158522239,-1.3405473941799864,-1.3110278847616121,-1.2584734026919164,-1.304227503548034,-1.2931486231415457,-0.36724041059961776,-0.5306632656709833,0.4245543799767356,-0.34575692395620106,-1.3110278847616121,-1.4429342843760482,-1.1676652167287183,-0.6979348330107038,0.7650686104543024,-0.18833879340290968,-0.7853725146441068,1.3478576530900297,0.5119036745269495,0.8664822455997606,0.2671030513893049,0.33213068048081756,-0.0625076087389823,0.3539831751661924,-1.2016125043946362,-1.4392801515663045,0.3520725801390999,-0.5317465490625665,-1.4518622130023446,1.064092904254269,1.3978050133869038,-1.2098022236189745
